#1  	
double TGround(8760,2)  	
1.65E+07	297.55
1.65E+07	298.75
1.65E+07	298.75
1.65E+07	299.85
1.66E+07	299.85
1.66E+07	300.35
1.66E+07	300.35
1.66E+07	300.95
1.66E+07	298.75
1.66E+07	296.45
1.66E+07	294.85
1.66E+07	293.75
1.66E+07	292.55
1.66E+07	292.05
1.66E+07	292.05
1.66E+07	290.95
1.66E+07	290.35
1.66E+07	289.25
1.66E+07	288.75
1.66E+07	288.15
1.66E+07	289.85
1.66E+07	292.55
1.66E+07	294.85
1.66E+07	297.55
1.66E+07	299.85
1.66E+07	302.55
1.66E+07	302.55
1.66E+07	302.05
1.66E+07	302.05
1.66E+07	295.95
1.66E+07	290.95
1.67E+07	289.85
1.67E+07	290.35
1.67E+07	290.35
1.67E+07	289.85
1.67E+07	289.25
1.67E+07	289.25
1.67E+07	288.75
1.67E+07	288.75
1.67E+07	287.55
1.67E+07	287.05
1.67E+07	287.05
1.67E+07	285.95
1.67E+07	284.85
1.67E+07	287.55
1.67E+07	289.85
1.67E+07	292.05
1.67E+07	294.25
1.67E+07	297.05
1.67E+07	298.15
1.67E+07	299.85
1.67E+07	300.95
1.67E+07	300.95
1.67E+07	301.45
1.67E+07	300.95
1.67E+07	300.95
1.67E+07	299.85
1.67E+07	298.75
1.67E+07	296.45
1.68E+07	295.35
1.68E+07	293.75
1.68E+07	293.15
1.68E+07	292.05
1.68E+07	291.45
1.68E+07	290.95
1.68E+07	289.85
1.68E+07	288.75
1.68E+07	287.55
1.68E+07	290.35
1.68E+07	293.15
1.68E+07	295.35
1.68E+07	297.55
1.68E+07	300.35
1.68E+07	302.05
1.68E+07	302.55
1.68E+07	303.75
1.68E+07	304.85
1.68E+07	305.35
1.68E+07	304.85
1.68E+07	304.25
1.68E+07	302.55
1.68E+07	300.95
1.68E+07	298.75
1.68E+07	297.05
1.68E+07	296.45
1.68E+07	295.35
1.68E+07	293.75
1.69E+07	292.55
1.69E+07	290.35
1.69E+07	289.25
1.69E+07	287.55
1.69E+07	287.05
1.69E+07	290.95
1.69E+07	294.25
1.69E+07	297.55
1.69E+07	299.85
1.69E+07	302.05
1.69E+07	303.75
1.69E+07	306.45
1.69E+07	307.05
1.69E+07	308.15
1.69E+07	308.75
1.69E+07	309.25
1.69E+07	308.75
1.69E+07	303.15
1.69E+07	300.35
1.69E+07	298.15
1.69E+07	295.95
1.69E+07	293.75
1.69E+07	292.55
1.69E+07	292.05
1.69E+07	290.95
1.69E+07	289.25
1.69E+07	288.75
1.69E+07	287.55
1.70E+07	288.75
1.70E+07	291.45
1.70E+07	294.25
1.70E+07	298.15
1.70E+07	301.45
1.70E+07	303.15
1.70E+07	303.75
1.70E+07	305.95
1.70E+07	306.45
1.70E+07	307.55
1.70E+07	307.55
1.70E+07	307.55
1.70E+07	304.85
1.70E+07	304.25
1.70E+07	300.95
1.70E+07	298.75
1.70E+07	297.55
1.70E+07	295.95
1.70E+07	295.35
1.70E+07	294.25
1.70E+07	294.25
1.70E+07	293.15
1.70E+07	292.55
1.70E+07	291.45
1.70E+07	290.95
1.70E+07	293.15
1.70E+07	295.95
1.70E+07	299.25
1.71E+07	301.45
1.71E+07	303.75
1.71E+07	305.95
1.71E+07	307.55
1.71E+07	307.05
1.71E+07	308.75
1.71E+07	308.75
1.71E+07	309.25
1.71E+07	305.95
1.71E+07	302.05
1.71E+07	298.75
1.71E+07	297.05
1.71E+07	296.45
1.71E+07	297.55
1.71E+07	297.05
1.71E+07	296.45
1.71E+07	294.25
1.71E+07	293.75
1.71E+07	293.15
1.71E+07	292.55
1.71E+07	291.45
1.71E+07	293.75
1.71E+07	295.95
1.71E+07	298.15
1.71E+07	300.95
1.71E+07	302.55
1.71E+07	304.85
1.72E+07	304.85
1.72E+07	304.25
1.72E+07	306.45
1.72E+07	304.85
1.72E+07	300.95
1.72E+07	299.85
1.72E+07	295.95
1.72E+07	294.85
1.72E+07	294.85
1.72E+07	294.85
1.72E+07	293.15
1.72E+07	292.05
1.72E+07	290.35
1.72E+07	290.95
1.72E+07	289.85
1.72E+07	289.85
1.72E+07	289.85
1.72E+07	289.85
1.72E+07	291.45
1.72E+07	294.25
1.72E+07	295.95
1.72E+07	297.05
1.72E+07	299.85
1.72E+07	301.45
1.72E+07	303.15
1.72E+07	304.85
1.72E+07	303.75
1.72E+07	301.45
1.73E+07	298.15
1.73E+07	300.35
1.73E+07	298.15
1.73E+07	291.45
1.73E+07	292.55
1.73E+07	291.45
1.73E+07	292.05
1.73E+07	292.55
1.73E+07	292.05
1.73E+07	292.05
1.73E+07	292.05
1.73E+07	289.85
1.73E+07	289.25
1.73E+07	288.15
1.73E+07	290.95
1.73E+07	294.25
1.73E+07	297.05
1.73E+07	299.25
1.73E+07	300.95
1.73E+07	303.75
1.73E+07	303.15
1.73E+07	304.25
1.73E+07	303.75
1.73E+07	302.55
1.73E+07	292.55
1.73E+07	292.55
1.73E+07	292.55
1.73E+07	293.15
1.74E+07	292.55
1.74E+07	292.05
1.74E+07	292.05
1.74E+07	290.95
1.74E+07	291.45
1.74E+07	289.85
1.74E+07	289.85
1.74E+07	289.85
1.74E+07	290.35
1.74E+07	290.35
1.74E+07	290.95
1.74E+07	293.75
1.74E+07	294.25
1.74E+07	296.45
1.74E+07	299.25
1.74E+07	300.95
1.74E+07	302.55
1.74E+07	303.15
1.74E+07	302.05
1.74E+07	302.05
1.74E+07	300.95
1.74E+07	299.25
1.74E+07	297.55
1.74E+07	295.95
1.74E+07	295.35
1.74E+07	295.35
1.74E+07	294.25
1.74E+07	293.75
1.75E+07	293.75
1.75E+07	293.15
1.75E+07	292.55
1.75E+07	291.45
1.75E+07	290.95
1.75E+07	290.95
1.75E+07	291.45
1.75E+07	293.15
1.75E+07	293.75
1.75E+07	295.35
1.75E+07	295.95
1.75E+07	297.55
1.75E+07	299.25
1.75E+07	301.45
1.75E+07	292.05
1.75E+07	290.35
1.75E+07	289.85
1.75E+07	289.25
1.75E+07	288.15
1.75E+07	288.15
1.75E+07	288.15
1.75E+07	287.55
1.75E+07	287.05
1.75E+07	287.55
1.75E+07	287.55
1.75E+07	287.55
1.75E+07	287.55
1.76E+07	287.55
1.76E+07	287.05
1.76E+07	287.55
1.76E+07	286.45
1.76E+07	286.45
1.76E+07	287.05
1.76E+07	287.55
1.76E+07	287.55
1.76E+07	287.05
1.76E+07	288.15
1.76E+07	289.25
1.76E+07	289.85
1.76E+07	289.85
1.76E+07	289.25
1.76E+07	289.25
1.76E+07	288.75
1.76E+07	288.75
1.76E+07	288.15
1.76E+07	288.15
1.76E+07	287.55
1.76E+07	287.55
1.76E+07	287.55
1.76E+07	287.05
1.76E+07	287.05
1.76E+07	287.55
1.76E+07	287.55
1.76E+07	288.15
1.76E+07	288.15
1.77E+07	289.25
1.77E+07	290.95
1.77E+07	290.95
1.77E+07	291.45
1.77E+07	293.15
1.77E+07	292.05
1.77E+07	292.55
1.77E+07	291.45
1.77E+07	289.85
1.77E+07	290.35
1.77E+07	291.45
1.77E+07	291.45
1.77E+07	290.35
1.77E+07	289.25
1.77E+07	288.75
1.77E+07	289.25
1.77E+07	288.15
1.77E+07	287.55
1.77E+07	285.95
1.77E+07	285.95
1.77E+07	285.35
1.77E+07	285.35
1.77E+07	285.35
1.77E+07	285.95
1.77E+07	288.15
1.77E+07	290.35
1.77E+07	293.15
1.77E+07	294.85
1.78E+07	295.35
1.78E+07	296.45
1.78E+07	298.15
1.78E+07	294.25
1.78E+07	286.45
1.78E+07	291.45
1.78E+07	293.75
1.78E+07	292.55
1.78E+07	292.05
1.78E+07	290.35
1.78E+07	288.75
1.78E+07	287.05
1.78E+07	288.15
1.78E+07	287.55
1.78E+07	287.05
1.78E+07	286.45
1.78E+07	285.35
1.78E+07	285.35
1.78E+07	284.85
1.78E+07	287.05
1.78E+07	289.85
1.78E+07	292.05
1.78E+07	294.85
1.78E+07	297.05
1.78E+07	299.25
1.78E+07	298.15
1.78E+07	298.75
1.78E+07	298.15
1.79E+07	288.15
1.79E+07	293.15
1.79E+07	293.75
1.79E+07	293.75
1.79E+07	293.15
1.79E+07	290.35
1.79E+07	289.25
1.79E+07	288.75
1.79E+07	288.15
1.79E+07	287.05
1.79E+07	286.45
1.79E+07	286.45
1.79E+07	285.95
1.79E+07	285.95
1.79E+07	285.35
1.79E+07	287.05
1.79E+07	290.35
1.79E+07	293.75
1.79E+07	295.95
1.79E+07	297.05
1.79E+07	299.25
1.79E+07	299.85
1.79E+07	300.35
1.79E+07	300.95
1.79E+07	300.95
1.79E+07	300.95
1.79E+07	300.95
1.79E+07	299.85
1.80E+07	298.75
1.80E+07	297.05
1.80E+07	294.85
1.80E+07	292.55
1.80E+07	292.05
1.80E+07	291.45
1.80E+07	290.35
1.80E+07	289.25
1.80E+07	288.75
1.80E+07	288.15
1.80E+07	287.55
1.80E+07	289.85
1.80E+07	292.55
1.80E+07	295.35
1.80E+07	298.75
1.80E+07	300.95
1.80E+07	302.55
1.80E+07	303.15
1.80E+07	304.25
1.80E+07	304.25
1.80E+07	304.25
1.80E+07	304.85
1.80E+07	304.25
1.80E+07	303.15
1.80E+07	301.45
1.80E+07	298.15
1.80E+07	297.05
1.81E+07	297.55
1.81E+07	295.95
1.81E+07	294.25
1.81E+07	292.55
1.81E+07	291.45
1.81E+07	289.85
1.81E+07	289.85
1.81E+07	289.85
1.81E+07	289.85
1.81E+07	293.15
1.81E+07	296.45
1.81E+07	299.85
1.81E+07	302.55
1.81E+07	304.25
1.81E+07	305.35
1.81E+07	306.45
1.81E+07	306.45
1.81E+07	306.45
1.81E+07	305.95
1.81E+07	305.95
1.81E+07	303.75
1.81E+07	302.05
1.81E+07	296.45
1.81E+07	294.85
1.81E+07	296.45
1.81E+07	295.35
1.81E+07	293.75
1.81E+07	293.75
1.82E+07	292.55
1.82E+07	293.15
1.82E+07	291.45
1.82E+07	290.35
1.82E+07	292.55
1.82E+07	295.35
1.82E+07	298.75
1.82E+07	302.05
1.82E+07	304.85
1.82E+07	305.95
1.82E+07	305.35
1.82E+07	295.95
1.82E+07	300.95
1.82E+07	303.15
1.82E+07	301.45
1.82E+07	300.95
1.82E+07	299.85
1.82E+07	299.25
1.82E+07	297.55
1.82E+07	295.35
1.82E+07	293.75
1.82E+07	293.15
1.82E+07	292.05
1.82E+07	291.45
1.82E+07	290.95
1.82E+07	290.35
1.82E+07	289.25
1.82E+07	288.75
1.83E+07	289.85
1.83E+07	291.45
1.83E+07	293.75
1.83E+07	295.95
1.83E+07	298.15
1.83E+07	299.85
1.83E+07	302.05
1.83E+07	303.75
1.83E+07	305.95
1.83E+07	306.45
1.83E+07	307.05
1.83E+07	303.75
1.83E+07	303.75
1.83E+07	302.05
1.83E+07	299.85
1.83E+07	297.55
1.83E+07	296.65
1.83E+07	295.85
1.83E+07	294.95
1.83E+07	294.05
1.83E+07	293.15
1.83E+07	292.35
1.83E+07	291.45
1.83E+07	292.55
1.83E+07	290.95
1.83E+07	293.75
1.83E+07	293.15
1.83E+07	294.85
1.84E+07	294.85
1.84E+07	299.25
1.84E+07	300.15
1.84E+07	301.15
1.84E+07	301.15
1.84E+07	302.15
1.84E+07	302.15
1.84E+07	299.25
1.84E+07	292.15
1.84E+07	293.15
1.84E+07	291.15
1.84E+07	291.15
1.84E+07	292.15
1.84E+07	290.95
1.84E+07	292.15
1.84E+07	292.15
1.84E+07	291.45
1.84E+07	290.35
1.84E+07	290.35
1.84E+07	290.95
1.84E+07	292.05
1.84E+07	293.15
1.84E+07	295.95
1.84E+07	297.55
1.84E+07	299.85
1.84E+07	300.35
1.84E+07	302.05
1.85E+07	303.75
1.85E+07	303.15
1.85E+07	294.85
1.85E+07	295.95
1.85E+07	295.95
1.85E+07	298.75
1.85E+07	295.35
1.85E+07	294.25
1.85E+07	292.05
1.85E+07	293.75
1.85E+07	293.15
1.85E+07	291.45
1.85E+07	290.35
1.85E+07	290.35
1.85E+07	290.95
1.85E+07	288.75
1.85E+07	290.35
1.85E+07	289.85
1.85E+07	292.55
1.85E+07	294.85
1.85E+07	297.05
1.85E+07	299.85
1.85E+07	301.45
1.85E+07	303.15
1.85E+07	304.25
1.85E+07	304.85
1.85E+07	305.35
1.85E+07	305.95
1.86E+07	305.95
1.86E+07	304.85
1.86E+07	301.45
1.86E+07	299.85
1.86E+07	299.25
1.86E+07	298.75
1.86E+07	298.15
1.86E+07	297.55
1.86E+07	295.35
1.86E+07	293.75
1.86E+07	292.05
1.86E+07	292.05
1.86E+07	293.75
1.86E+07	293.15
1.86E+07	295.35
1.86E+07	297.05
1.86E+07	299.85
1.86E+07	302.55
1.86E+07	302.55
1.86E+07	303.15
1.86E+07	304.25
1.86E+07	304.25
1.86E+07	305.35
1.86E+07	304.85
1.86E+07	304.85
1.86E+07	303.15
1.86E+07	300.95
1.86E+07	300.35
1.87E+07	299.85
1.87E+07	298.75
1.87E+07	298.15
1.87E+07	297.55
1.87E+07	297.55
1.87E+07	295.95
1.87E+07	295.35
1.87E+07	294.25
1.87E+07	294.25
1.87E+07	294.25
1.87E+07	297.05
1.87E+07	300.35
1.87E+07	302.55
1.87E+07	304.25
1.87E+07	306.45
1.87E+07	305.95
1.87E+07	306.45
1.87E+07	306.45
1.87E+07	307.05
1.87E+07	307.05
1.87E+07	306.45
1.87E+07	305.35
1.87E+07	301.45
1.87E+07	300.35
1.87E+07	300.35
1.87E+07	299.25
1.87E+07	298.15
1.87E+07	296.45
1.88E+07	296.45
1.88E+07	296.45
1.88E+07	295.95
1.88E+07	294.85
1.88E+07	294.25
1.88E+07	294.85
1.88E+07	295.35
1.88E+07	297.55
1.88E+07	298.75
1.88E+07	302.15
1.88E+07	304.25
1.88E+07	305.35
1.88E+07	306.45
1.88E+07	304.85
1.88E+07	301.45
1.88E+07	295.35
1.88E+07	295.95
1.88E+07	293.15
1.88E+07	294.25
1.88E+07	294.85
1.88E+07	293.75
1.88E+07	292.55
1.88E+07	293.15
1.88E+07	292.05
1.88E+07	292.55
1.88E+07	292.55
1.88E+07	293.15
1.88E+07	290.35
1.89E+07	289.85
1.89E+07	293.15
1.89E+07	293.75
1.89E+07	295.35
1.89E+07	298.15
1.89E+07	300.35
1.89E+07	304.25
1.89E+07	305.95
1.89E+07	305.35
1.89E+07	307.05
1.89E+07	306.45
1.89E+07	305.95
1.89E+07	303.75
1.89E+07	303.15
1.89E+07	300.95
1.89E+07	297.55
1.89E+07	295.35
1.89E+07	295.35
1.89E+07	294.85
1.89E+07	294.85
1.89E+07	294.25
1.89E+07	292.55
1.89E+07	292.05
1.89E+07	293.15
1.89E+07	290.95
1.89E+07	292.05
1.89E+07	294.25
1.90E+07	297.05
1.90E+07	299.25
1.90E+07	300.95
1.90E+07	303.75
1.90E+07	304.85
1.90E+07	305.35
1.90E+07	306.45
1.90E+07	304.85
1.90E+07	305.35
1.90E+07	304.25
1.90E+07	299.85
1.90E+07	299.25
1.90E+07	295.95
1.90E+07	295.35
1.90E+07	294.85
1.90E+07	293.15
1.90E+07	291.45
1.90E+07	292.05
1.90E+07	292.05
1.90E+07	291.45
1.90E+07	291.45
1.90E+07	290.95
1.90E+07	290.35
1.90E+07	290.35
1.90E+07	289.25
1.90E+07	288.75
1.90E+07	288.75
1.90E+07	287.55
1.91E+07	287.55
1.91E+07	290.35
1.91E+07	290.35
1.91E+07	291.45
1.91E+07	292.05
1.91E+07	292.05
1.91E+07	292.05
1.91E+07	291.45
1.91E+07	290.35
1.91E+07	289.85
1.91E+07	288.75
1.91E+07	285.95
1.91E+07	286.45
1.91E+07	287.05
1.91E+07	287.05
1.91E+07	287.55
1.91E+07	287.05
1.91E+07	286.45
1.91E+07	287.05
1.91E+07	288.75
1.91E+07	288.15
1.91E+07	288.75
1.91E+07	291.45
1.91E+07	294.85
1.91E+07	295.95
1.91E+07	295.95
1.91E+07	298.15
1.91E+07	299.25
1.92E+07	299.25
1.92E+07	294.85
1.92E+07	293.15
1.92E+07	290.35
1.92E+07	290.35
1.92E+07	289.25
1.92E+07	288.75
1.92E+07	288.75
1.92E+07	288.75
1.92E+07	288.15
1.92E+07	287.55
1.92E+07	287.55
1.92E+07	285.95
1.92E+07	286.45
1.92E+07	287.05
1.92E+07	288.15
1.92E+07	290.95
1.92E+07	293.75
1.92E+07	295.95
1.92E+07	298.15
1.92E+07	299.85
1.92E+07	301.45
1.92E+07	302.55
1.92E+07	302.55
1.92E+07	301.45
1.92E+07	299.85
1.92E+07	300.35
1.92E+07	297.05
1.93E+07	295.95
1.93E+07	294.85
1.93E+07	293.75
1.93E+07	293.75
1.93E+07	291.45
1.93E+07	290.35
1.93E+07	292.05
1.93E+07	291.45
1.93E+07	289.25
1.93E+07	289.85
1.93E+07	289.25
1.93E+07	292.05
1.93E+07	295.95
1.93E+07	296.45
1.93E+07	298.15
1.93E+07	300.95
1.93E+07	301.45
1.93E+07	302.55
1.93E+07	303.15
1.93E+07	303.15
1.93E+07	303.15
1.93E+07	303.15
1.93E+07	302.05
1.93E+07	298.75
1.93E+07	297.05
1.93E+07	294.85
1.93E+07	293.15
1.94E+07	292.05
1.94E+07	290.95
1.94E+07	289.85
1.94E+07	289.25
1.94E+07	288.75
1.94E+07	289.25
1.94E+07	288.15
1.94E+07	288.75
1.94E+07	290.35
1.94E+07	292.55
1.94E+07	294.85
1.94E+07	296.45
1.94E+07	300.95
1.94E+07	301.45
1.94E+07	296.15
1.94E+07	293.75
1.94E+07	298.15
1.94E+07	298.15
1.94E+07	296.15
1.94E+07	295.35
1.94E+07	293.75
1.94E+07	293.15
1.94E+07	293.15
1.94E+07	292.55
1.94E+07	290.95
1.94E+07	290.95
1.94E+07	290.95
1.94E+07	290.95
1.95E+07	290.95
1.95E+07	291.45
1.95E+07	290.35
1.95E+07	289.85
1.95E+07	290.95
1.95E+07	292.55
1.95E+07	294.25
1.95E+07	294.85
1.95E+07	297.05
1.95E+07	296.45
1.95E+07	297.55
1.95E+07	295.95
1.95E+07	296.45
1.95E+07	298.15
1.95E+07	294.85
1.95E+07	294.25
1.95E+07	293.15
1.95E+07	290.35
1.95E+07	291.45
1.95E+07	290.95
1.95E+07	290.35
1.95E+07	291.45
1.95E+07	291.45
1.95E+07	290.35
1.95E+07	290.35
1.95E+07	289.25
1.95E+07	289.25
1.95E+07	289.25
1.96E+07	291.45
1.96E+07	293.15
1.96E+07	296.45
1.96E+07	297.55
1.96E+07	298.75
1.96E+07	298.75
1.96E+07	298.15
1.96E+07	292.05
1.96E+07	294.85
1.96E+07	293.15
1.96E+07	293.15
1.96E+07	292.55
1.96E+07	293.15
1.96E+07	291.45
1.96E+07	290.95
1.96E+07	289.85
1.96E+07	289.25
1.96E+07	289.25
1.96E+07	289.85
1.96E+07	288.75
1.96E+07	288.15
1.96E+07	286.45
1.96E+07	285.95
1.96E+07	285.95
1.96E+07	289.25
1.96E+07	291.45
1.96E+07	293.75
1.96E+07	295.35
1.97E+07	295.35
1.97E+07	297.05
1.97E+07	298.75
1.97E+07	298.75
1.97E+07	298.15
1.97E+07	299.25
1.97E+07	295.35
1.97E+07	295.35
1.97E+07	292.55
1.97E+07	289.85
1.97E+07	290.35
1.97E+07	289.25
1.97E+07	287.55
1.97E+07	288.15
1.97E+07	288.15
1.97E+07	288.15
1.97E+07	288.15
1.97E+07	286.45
1.97E+07	284.85
1.97E+07	285.35
1.97E+07	288.15
1.97E+07	291.45
1.97E+07	294.85
1.97E+07	295.95
1.97E+07	298.15
1.97E+07	300.35
1.97E+07	300.35
1.97E+07	301.45
1.98E+07	301.45
1.98E+07	301.45
1.98E+07	300.95
1.98E+07	299.85
1.98E+07	296.45
1.98E+07	296.45
1.98E+07	293.15
1.98E+07	292.05
1.98E+07	292.05
1.98E+07	291.45
1.98E+07	290.95
1.98E+07	290.35
1.98E+07	290.35
1.98E+07	288.75
1.98E+07	288.15
1.98E+07	288.75
1.98E+07	291.45
1.98E+07	294.25
1.98E+07	297.05
1.98E+07	299.85
1.98E+07	303.15
1.98E+07	303.15
1.98E+07	304.25
1.98E+07	305.35
1.98E+07	305.35
1.98E+07	304.85
1.98E+07	304.85
1.99E+07	300.95
1.99E+07	298.75
1.99E+07	295.35
1.99E+07	295.95
1.99E+07	296.45
1.99E+07	294.85
1.99E+07	294.25
1.99E+07	293.75
1.99E+07	293.15
1.99E+07	292.55
1.99E+07	293.15
1.99E+07	292.55
1.99E+07	292.55
1.99E+07	295.35
1.99E+07	299.85
1.99E+07	303.15
1.99E+07	304.85
1.99E+07	305.95
1.99E+07	307.55
1.99E+07	307.55
1.99E+07	307.55
1.99E+07	305.95
1.99E+07	300.95
1.99E+07	300.35
1.99E+07	299.85
1.99E+07	297.55
1.99E+07	295.35
1.99E+07	295.95
2.00E+07	294.85
2.00E+07	294.25
2.00E+07	294.25
2.00E+07	292.05
2.00E+07	293.75
2.00E+07	293.75
2.00E+07	293.75
2.00E+07	293.15
2.00E+07	293.15
2.00E+07	295.95
2.00E+07	298.75
2.00E+07	302.55
2.00E+07	303.15
2.00E+07	303.15
2.00E+07	304.25
2.00E+07	304.25
2.00E+07	300.15
2.00E+07	298.75
2.00E+07	298.75
2.00E+07	298.75
2.00E+07	297.55
2.00E+07	297.15
2.00E+07	295.35
2.00E+07	294.85
2.00E+07	294.85
2.00E+07	292.05
2.00E+07	290.95
2.00E+07	293.75
2.01E+07	291.45
2.01E+07	292.55
2.01E+07	292.05
2.01E+07	292.05
2.01E+07	290.95
2.01E+07	294.25
2.01E+07	297.05
2.01E+07	299.25
2.01E+07	299.85
2.01E+07	300.35
2.01E+07	301.45
2.01E+07	302.55
2.01E+07	303.15
2.01E+07	303.75
2.01E+07	304.25
2.01E+07	302.05
2.01E+07	300.95
2.01E+07	298.75
2.01E+07	297.55
2.01E+07	297.55
2.01E+07	294.85
2.01E+07	294.85
2.01E+07	293.75
2.01E+07	293.15
2.01E+07	293.15
2.01E+07	290.95
2.01E+07	290.95
2.01E+07	291.45
2.02E+07	291.45
2.02E+07	293.15
2.02E+07	293.75
2.02E+07	294.85
2.02E+07	297.55
2.02E+07	299.85
2.02E+07	300.95
2.02E+07	300.95
2.02E+07	300.35
2.02E+07	300.35
2.02E+07	300.35
2.02E+07	294.25
2.02E+07	294.25
2.02E+07	293.75
2.02E+07	293.15
2.02E+07	292.55
2.02E+07	292.05
2.02E+07	293.15
2.02E+07	290.95
2.02E+07	290.35
2.02E+07	289.25
2.02E+07	289.25
2.02E+07	289.25
2.02E+07	288.15
2.02E+07	287.05
2.02E+07	290.95
2.02E+07	293.15
2.03E+07	292.55
2.03E+07	293.15
2.03E+07	294.25
2.03E+07	296.45
2.03E+07	298.15
2.03E+07	299.85
2.03E+07	300.95
2.03E+07	301.45
2.03E+07	302.05
2.03E+07	300.95
2.03E+07	296.45
2.03E+07	295.35
2.03E+07	294.85
2.03E+07	292.05
2.03E+07	293.15
2.03E+07	293.15
2.03E+07	292.55
2.03E+07	292.05
2.03E+07	290.35
2.03E+07	290.95
2.03E+07	289.85
2.03E+07	289.85
2.03E+07	292.55
2.03E+07	297.55
2.03E+07	300.35
2.03E+07	303.15
2.03E+07	304.85
2.03E+07	305.35
2.04E+07	304.85
2.04E+07	305.35
2.04E+07	305.35
2.04E+07	305.35
2.04E+07	304.25
2.04E+07	302.05
2.04E+07	300.95
2.04E+07	300.15
2.04E+07	300.35
2.04E+07	298.75
2.04E+07	297.55
2.04E+07	300.35
2.04E+07	296.45
2.04E+07	295.35
2.04E+07	292.55
2.04E+07	292.55
2.04E+07	291.45
2.04E+07	293.15
2.04E+07	296.45
2.04E+07	294.25
2.04E+07	294.15
2.04E+07	294.25
2.04E+07	294.85
2.04E+07	297.55
2.04E+07	298.75
2.04E+07	299.25
2.04E+07	299.85
2.04E+07	300.95
2.05E+07	300.35
2.05E+07	299.25
2.05E+07	294.25
2.05E+07	290.95
2.05E+07	290.35
2.05E+07	289.85
2.05E+07	288.15
2.05E+07	290.35
2.05E+07	290.95
2.05E+07	290.35
2.05E+07	289.25
2.05E+07	290.35
2.05E+07	289.25
2.05E+07	288.75
2.05E+07	291.45
2.05E+07	294.85
2.05E+07	298.75
2.05E+07	302.05
2.05E+07	303.75
2.05E+07	304.85
2.05E+07	305.35
2.05E+07	306.45
2.05E+07	306.45
2.05E+07	306.45
2.05E+07	305.95
2.05E+07	302.05
2.05E+07	299.25
2.05E+07	297.05
2.06E+07	294.85
2.06E+07	296.45
2.06E+07	293.75
2.06E+07	293.15
2.06E+07	294.25
2.06E+07	293.75
2.06E+07	290.95
2.06E+07	290.95
2.06E+07	289.85
2.06E+07	289.85
2.06E+07	293.75
2.06E+07	296.45
2.06E+07	299.85
2.06E+07	303.15
2.06E+07	304.85
2.06E+07	305.95
2.06E+07	307.05
2.06E+07	307.05
2.06E+07	305.35
2.06E+07	304.85
2.06E+07	305.35
2.06E+07	301.45
2.06E+07	299.85
2.06E+07	298.15
2.06E+07	297.55
2.06E+07	296.45
2.06E+07	296.45
2.06E+07	294.85
2.07E+07	294.85
2.07E+07	293.75
2.07E+07	293.15
2.07E+07	293.15
2.07E+07	290.35
2.07E+07	291.45
2.07E+07	292.55
2.07E+07	294.85
2.07E+07	295.95
2.07E+07	299.25
2.07E+07	301.45
2.07E+07	303.75
2.07E+07	304.25
2.07E+07	303.75
2.07E+07	304.85
2.07E+07	303.15
2.07E+07	300.95
2.07E+07	300.35
2.07E+07	297.55
2.07E+07	293.15
2.07E+07	294.25
2.07E+07	292.05
2.07E+07	294.25
2.07E+07	293.15
2.07E+07	292.55
2.07E+07	291.45
2.07E+07	290.95
2.08E+07	290.95
2.08E+07	290.35
2.08E+07	289.85
2.08E+07	292.05
2.08E+07	297.05
2.08E+07	299.25
2.08E+07	302.05
2.08E+07	304.25
2.08E+07	305.35
2.08E+07	305.35
2.08E+07	305.95
2.08E+07	304.85
2.08E+07	303.15
2.08E+07	301.45
2.08E+07	300.35
2.08E+07	296.45
2.08E+07	295.35
2.08E+07	294.85
2.08E+07	293.15
2.08E+07	293.15
2.08E+07	292.05
2.08E+07	290.35
2.08E+07	288.75
2.08E+07	288.15
2.08E+07	287.05
2.08E+07	286.45
2.08E+07	285.95
2.08E+07	288.15
2.09E+07	289.85
2.09E+07	291.45
2.09E+07	293.75
2.09E+07	295.35
2.09E+07	297.05
2.09E+07	299.85
2.09E+07	300.95
2.09E+07	298.75
2.09E+07	293.15
2.09E+07	298.75
2.09E+07	295.35
2.09E+07	292.55
2.09E+07	292.55
2.09E+07	293.15
2.09E+07	292.55
2.09E+07	292.55
2.09E+07	289.85
2.09E+07	288.15
2.09E+07	289.25
2.09E+07	288.15
2.09E+07	288.75
2.09E+07	288.15
2.09E+07	288.15
2.09E+07	289.85
2.09E+07	291.45
2.09E+07	293.15
2.09E+07	295.35
2.09E+07	297.55
2.10E+07	298.75
2.10E+07	299.25
2.10E+07	299.25
2.10E+07	298.75
2.10E+07	299.25
2.10E+07	297.05
2.10E+07	295.95
2.10E+07	293.75
2.10E+07	293.15
2.10E+07	290.95
2.10E+07	290.05
2.10E+07	289.25
2.10E+07	288.35
2.10E+07	287.45
2.10E+07	286.55
2.10E+07	285.75
2.10E+07	284.85
2.10E+07	282.55
2.10E+07	283.15
2.10E+07	287.05
2.10E+07	289.85
2.10E+07	292.05
2.10E+07	295.35
2.10E+07	296.45
2.10E+07	299.25
2.10E+07	300.95
2.10E+07	300.95
2.10E+07	302.55
2.11E+07	302.05
2.11E+07	302.55
2.11E+07	299.25
2.11E+07	293.75
2.11E+07	292.05
2.11E+07	290.95
2.11E+07	290.95
2.11E+07	290.95
2.11E+07	289.85
2.11E+07	289.85
2.11E+07	288.15
2.11E+07	287.55
2.11E+07	287.55
2.11E+07	286.45
2.11E+07	287.05
2.11E+07	290.35
2.11E+07	292.55
